States, Wall clock time, User time, System time, Memory (kbytes)
162, 3.34, 7.96, 0.93
182, 3.51, 8.29, 0.93
202, 3.89, 9.15, 1.00
222, 4.21, 9.95, 1.04
242, 4.75, 11.47, 1.09
262, 5.29, 12.91, 1.14
282, 5.74, 14.16, 1.21
302, 6.21, 15.18, 1.28
322, 6.66, 16.31, 1.33
342, 7.27, 17.88, 1.38
362, 8.06, 20.01, 1.48
382, 8.65, 21.70, 1.52
402, 9.26, 23.19, 1.58
422, 10.13, 25.54, 1.67
442, 11.06, 27.81, 1.80
462, 11.91, 29.99, 1.84
482, 12.64, 31.73, 1.90
502, 13.80, 34.99, 1.97
522, 14.78, 37.70, 2.07
542, 15.82, 40.28, 2.21
562, 17.27, 44.40, 2.26
582, 18.36, 47.07, 2.33
602, 19.64, 50.26, 2.45
622, 21.10, 54.41, 2.56
642, 22.41, 58.05, 2.60
662, 24.01, 62.36, 2.74
682, 25.63, 65.94, 2.88
702, 28.25, 71.60, 3.09
722, 29.88, 75.61, 3.11
742, 30.65, 79.98, 3.25
762, 36.58, 90.82, 3.98
782, 34.47, 90.65, 3.45
802, 39.51, 99.58, 3.85
822, 43.14, 106.84, 4.08
842, 44.72, 112.06, 4.09
862, 46.59, 117.17, 4.30
882, 50.89, 127.86, 4.55
2, 6.21, 10.67, 0.87
22, 1.78, 4.73, 0.52
42, 1.87, 4.93, 0.52
62, 2.04, 5.26, 0.55
82, 2.21, 5.61, 0.60
102, 2.38, 5.93, 0.63
122, 2.63, 6.47, 0.70
142, 2.94, 7.22, 0.77
162, 3.25, 7.67, 0.94
182, 3.56, 8.42, 0.98
202, 3.89, 9.16, 0.99
222, 4.24, 9.99, 1.06
242, 4.76, 11.43, 1.12
262, 5.31, 12.83, 1.18
282, 5.79, 14.13, 1.25
302, 6.25, 15.27, 1.30
322, 6.73, 16.40, 1.38
342, 7.38, 18.00, 1.47
362, 8.03, 19.91, 1.48
382, 8.68, 21.74, 1.53
402, 9.30, 23.39, 1.59
422, 10.20, 25.60, 1.70
442, 11.01, 27.77, 1.76
462, 11.88, 30.16, 1.86
482, 12.70, 31.89, 1.94
502, 13.76, 34.83, 2.00
522, 15.18, 38.36, 2.19
542, 15.84, 40.12, 2.19
